slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,elevation,VETH
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,599,2257,599,4238,0
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,583,2284,583,4234,0
2.62,0.675332821,-16.33772401,-24.49414363,11.14318996,-3.841186636,17.1265233,-1.595974142,263.8427227,28.15143369,33.52768817,22.87153098,2.721953405,13.93215566,22.46209677,6.764029698,568,2311,568,4229,0
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,624,2244,624,4238,0
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,609,2270,609,4233,0
2.62,0.675332821,-16.33772401,-24.49414363,11.14318996,-3.841186636,17.1265233,-1.595974142,263.8427227,28.15143369,33.52768817,22.87153098,2.721953405,13.93215566,22.46209677,6.764029698,594,2297,594,4228,0
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,650,2230,650,4236,0
3.61,0.675332821,-16.18575269,-24.5766257,11.29516129,-3.923668715,17.12930108,-1.599039939,262.9603303,28.05349462,33.42715054,22.85814772,2.670250896,13.92393113,22.42948029,6.755606759,635,2257,635,4229,0
2.62,0.675332821,-16.33772401,-24.49414363,11.14318996,-3.841186636,17.1265233,-1.595974142,263.8427227,28.15143369,33.52768817,22.87153098,2.721953405,13.93215566,22.46209677,6.764029698,621,2284,621,4224,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2142,1617,1617,4556,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2112,1591,1591,4557,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2082,1566,1566,4558,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2146,1633,1633,4554,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2116,1608,1608,4555,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2087,1583,1583,4557,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2151,1650,1650,4551,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2121,1625,1625,4553,0
1.31,0.664509729,-11.51810036,-26.24655018,14.71281362,-5.926926523,17.52894265,-1.627694572,263.5293651,26.6188172,31.77768817,22.49896313,2.190322581,13.7312212,22.18664875,6.606041987,2092,1600,1600,4554,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,103,132,103,4428,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,73,116,73,4430,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,44,105,44,4431,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,98,111,98,4424,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,69,90,69,4426,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,40,76,40,4428,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,91,94,91,4421,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,62,69,62,4423,0
1.62,0.669975678,-13.05215054,-25.69100102,13.51209677,-5.204710701,17.39032258,-1.61344086,264.1835061,27.19041219,32.41729391,22.6328213,2.421953405,13.79338198,22.30107527,6.660394265,33,49,33,4424,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1619,1176,1176,4244,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1594,1202,1202,4240,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1569,1227,1227,4236,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1636,1161,1161,4244,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1611,1186,1186,4240,0
2.38,0.683576549,-16.73951613,-24.84573093,11.32473118,-3.942773938,17.15089606,-1.604326677,258.7011649,28.07249104,33.43799283,22.85259217,2.705555556,13.91575781,22.45107527,6.753008193,1586,1212,1212,4237,0
2.54,0.675422427,-16.27670251,-24.61503456,11.37087814,-3.962077573,17.15636201,-1.599039939,261.0975486,28.03709677,33.40537634,22.85010241,2.689157706,13.91864439,22.44569893,6.758384537,1653,1145,1145,4245,0
2.54,0.675422427,-16.27670251,-24.61503456,11.37087814,-3.962077573,17.15636201,-1.599039939,261.0975486,28.03709677,33.40537634,22.85010241,2.689157706,13.91864439,22.44569893,6.758384537,1628,1171,1171,4241,0
2.54,0.675422427,-16.27670251,-24.61503456,11.37087814,-3.962077573,17.15636201,-1.599039939,261.0975486,28.03709677,33.40537634,22.85010241,2.689157706,13.91864439,22.44569893,6.758384537,1604,1198,1198,4238,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1367,690,690,4470,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1343,661,661,4477,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1318,633,633,4480,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1384,681,681,4469,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1360,652,652,4475,0
2.42,0.664509729,-12.51290323,-25.85092166,14.05134409,-5.531298003,17.45824373,-1.621902202,262.7189836,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1336,623,623,4478,0
1.14,0.667287506,-12.60170251,-25.92878904,14.04587814,-5.525832053,17.45824373,-1.621902202,262.2423067,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1402,673,673,4469,0
1.14,0.667287506,-12.60170251,-25.92878904,14.04587814,-5.525832053,17.45824373,-1.621902202,262.2423067,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1377,644,644,4474,0
1.14,0.667287506,-12.60170251,-25.92878904,14.04587814,-5.525832053,17.45824373,-1.621902202,262.2423067,26.9561828,32.15053763,22.5765617,2.348297491,13.77173579,22.26299283,6.644105223,1353,615,615,4476,0
2.38,0.669975678,-13.32329749,-25.53163082,13.24094982,-5.045340502,17.36863799,-1.616020225,265.1920955,27.3046595,32.54516129,22.66229519,2.47374552,13.8124488,22.3311828,6.679569893,515,170,170,4398,0
2.92,0.667287506,-13.28333333,-25.43159242,13.19758065,-5.028635433,17.36854839,-1.616109831,266.2255632,27.315681,32.55609319,22.67302867,2.476433692,13.81513697,22.33387097,6.682258065,545,185,185,4398,0
2.92,0.667287506,-13.28333333,-25.43159242,13.19758065,-5.028635433,17.36854839,-1.616109831,266.2255632,27.315681,32.55609319,22.67302867,2.476433692,13.81513697,22.33387097,6.682258065,574,190,190,4398,0
3.24,0.667287506,-13.38637993,-25.3656362,13.09453405,-4.962679211,17.33862007,-1.610733487,266.3131592,27.38915771,32.64318996,22.68669995,2.522670251,13.82327189,22.35017921,6.690213774,510,155,155,4393,0
3.44,0.667287506,-13.48673835,-25.31072069,12.99417563,-4.907763697,17.34668459,-1.618689196,266.9101319,27.45170251,32.70582437,22.69443804,2.552598566,13.82585125,22.37195341,6.692991552,540,155,155,4393,0
3.44,0.667287506,-13.48673835,-25.31072069,12.99417563,-4.907763697,17.34668459,-1.618689196,266.9101319,27.45170251,32.70582437,22.69443804,2.552598566,13.82585125,22.37195341,6.692991552,569,161,161,4392,0
3.24,0.667287506,-13.38637993,-25.3656362,13.09453405,-4.962679211,17.33862007,-1.610733487,266.3131592,27.38915771,32.64318996,22.68669995,2.522670251,13.82327189,22.35017921,6.690213774,506,125,125,4388,0
3.44,0.667287506,-13.48673835,-25.31072069,12.99417563,-4.907763697,17.34668459,-1.618689196,266.9101319,27.45170251,32.70582437,22.69443804,2.552598566,13.82585125,22.37195341,6.692991552,536,126,126,4387,0
3.44,0.667287506,-13.48673835,-25.31072069,12.99417563,-4.907763697,17.34668459,-1.618689196,266.9101319,27.45170251,32.70582437,22.69443804,2.552598566,13.82585125,22.37195341,6.692991552,566,132,132,4385,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2250,238,238,4293,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2280,248,248,4295,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2310,262,262,4300,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3637,1697,1697,4240,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3652,1671,1671,4240,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3668,1645,1645,4240,0
5.39,0.664420123,-12.57302867,-25.64726062,13.65788531,-5.327636969,17.40654122,-1.621774194,265.5744048,27.29363799,32.50976703,22.64889273,2.563172043,13.79025858,22.36639785,6.682059652,1693,1336,1336,4435,0
5.39,0.664420123,-12.57302867,-25.64726062,13.65788531,-5.327636969,17.40654122,-1.621774194,265.5744048,27.29363799,32.50976703,22.64889273,2.563172043,13.79025858,22.36639785,6.682059652,1680,1306,1306,4415,0
0.65,0.675243216,-13.36370968,-25.95026882,13.6172043,-5.297311828,17.40654122,-1.616218638,261.6148106,27.31272401,32.52885305,22.64869432,2.574103943,13.80119048,22.37732975,6.692991552,1667,1276,1276,4398,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,207,246,207,4358,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,227,229,227,4357,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,249,215,215,4356,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2253,266,266,4286,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2283,276,276,4286,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2313,288,288,4288,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3662,1712,1712,4240,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3678,1686,1686,4240,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3694,1660,1660,4240,0
5.39,0.664420123,-12.57302867,-25.64726062,13.65788531,-5.327636969,17.40654122,-1.621774194,265.5744048,27.29363799,32.50976703,22.64889273,2.563172043,13.79025858,22.36639785,6.682059652,1666,1335,1335,4417,0
5.39,0.664420123,-12.57302867,-25.64726062,13.65788531,-5.327636969,17.40654122,-1.621774194,265.5744048,27.29363799,32.50976703,22.64889273,2.563172043,13.79025858,22.36639785,6.682059652,1653,1305,1305,4399,0
0.65,0.675243216,-13.36370968,-25.95026882,13.6172043,-5.297311828,17.40654122,-1.616218638,261.6148106,27.31272401,32.52885305,22.64869432,2.574103943,13.80119048,22.37732975,6.692991552,1640,1275,1275,4395,0
1.31,0.672555044,-13.93620072,-25.46623784,12.96137993,-4.896614183,17.35215054,-1.61859959,263.5400986,27.49247312,32.74390681,22.69988479,2.585215054,13.82574245,22.38826165,6.698547107,168,328,168,4357,0
1.31,0.672555044,-13.93620072,-25.46623784,12.96137993,-4.896614183,17.35215054,-1.61859959,263.5400986,27.49247312,32.74390681,22.69988479,2.585215054,13.82574245,22.38826165,6.698547107,188,308,188,4358,0
1.31,0.672555044,-13.93620072,-25.46623784,12.96137993,-4.896614183,17.35215054,-1.61859959,263.5400986,27.49247312,32.74390681,22.69988479,2.585215054,13.82574245,22.38826165,6.698547107,208,288,208,4357,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,229,271,229,4356,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,249,255,249,4355,0
1.72,0.669777266,-13.89345878,-25.35266897,12.92078853,-4.866378648,17.33853047,-1.624443164,263.8181004,27.51693548,32.77643369,22.70793011,2.60421147,13.83100999,22.39641577,6.703725038,270,242,242,4354,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2257,295,295,4281,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2286,304,304,4280,0
8.5,0.659152586,-12.91917563,-24.7031938,12.39507169,-4.550236815,17.26514337,-1.618759601,274.1768945,27.69390681,32.99695341,22.75883257,2.637096774,13.85296339,22.40743728,6.714746544,2316,315,315,4280,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3688,1727,1727,4239,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3704,1701,1701,4240,0
1.61,0.675332821,-15.8421147,-24.76031746,11.63879928,-4.107360471,17.19444444,-1.604435484,264.0196941,28.00170251,33.34811828,22.83931772,2.748835125,13.89627496,22.47284946,6.75280978,3719,1676,1676,4240,0
3.66,0.669866872,-13.21612903,-25.78089478,13.59811828,-5.294604455,17.41451613,-1.627169739,260.9975102,27.34265233,32.55878136,22.65405146,2.593100358,13.79283794,22.38808244,6.681950845,1640,1334,1334,4403,0
3.66,0.669866872,-13.21612903,-25.78089478,13.59811828,-5.294604455,17.41451613,-1.627169739,260.9975102,27.34265233,32.55878136,22.65405146,2.593100358,13.79283794,22.38808244,6.681950845,1626,1304,1304,4394,0
2.43,0.669866872,-13.14014337,-25.81950205,13.67410394,-5.333211726,17.41469534,-1.627060932,261.7639401,27.26102151,32.47983871,22.63798003,2.546953405,13.7874808,22.35824373,6.67390553,1613,1274,1274,4398,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,189,350,189,4355,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,210,331,210,4354,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,230,312,230,4354,0
2.13,0.672753456,-13.78915771,-25.40019201,12.85842294,-4.830568356,17.31944444,-1.62155658,264.7421979,27.56048387,32.82822581,22.72411034,2.628763441,13.8311892,22.40188172,6.709190988,251,296,251,4353,0
2.13,0.672753456,-13.78915771,-25.40019201,12.85842294,-4.830568356,17.31944444,-1.62155658,264.7421979,27.56048387,32.82822581,22.72411034,2.628763441,13.8311892,22.40188172,6.709190988,271,282,271,4352,0
2.13,0.672753456,-13.78915771,-25.40019201,12.85842294,-4.830568356,17.31944444,-1.62155658,264.7421979,27.56048387,32.82822581,22.72411034,2.628763441,13.8311892,22.40188172,6.709190988,292,270,270,4351,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,208,373,208,4351,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,231,354,231,4350,0
1.91,0.672753456,-13.7484767,-25.4249616,12.89910394,-4.855337942,17.33037634,-1.616001024,264.6139401,27.53324373,32.79292115,22.71328725,2.615143369,13.82832181,22.39641577,6.703725038,252,337,252,4350,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1474,1823,1474,4428,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1484,1793,1484,4425,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1495,1763,1495,4422,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1446,1825,1446,4426,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1456,1795,1456,4423,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1467,1765,1467,4421,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1418,1824,1418,4424,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1428,1794,1428,4422,0
0.9,0.669866872,-12.97750896,-25.92078213,13.83673835,-5.434491807,17.43646953,-1.619015617,262.2771569,27.20663082,32.41182796,22.62486559,2.530555556,13.77943548,22.35546595,6.671127752,1439,1764,1439,4419,0
1.86,0.675332821,-16.10806452,-24.60334741,11.37284946,-3.950390425,17.17544803,-1.609991039,264.474808,28.14310036,33.50044803,22.86897081,2.83046595,13.90707885,22.51362007,6.766519457,3924,1621,1621,4213,0
1.86,0.675332821,-16.10806452,-24.60334741,11.37284946,-3.950390425,17.17544803,-1.609991039,264.474808,28.14310036,33.50044803,22.86897081,2.83046595,13.90707885,22.51362007,6.766519457,3939,1651,1651,4215,0
1.61,0.675332821,-16.02401434,-24.65019841,11.45689964,-3.997241423,17.18351255,-1.604435484,264.0032066,28.08870968,33.43790323,22.85538915,2.803225807,13.90718766,22.49731183,6.766519457,3955,1680,1680,4218,0
1.46,0.675332821,-16.20304659,-24.55667563,11.27786738,-3.903718638,17.15922939,-1.601836918,263.8394649,28.19489247,33.55224014,22.87690732,2.863172043,13.912436,22.52464158,6.774564772,3950,1626,1626,4210,0
1.46,0.675332821,-16.20304659,-24.55667563,11.27786738,-3.903718638,17.15922939,-1.601836918,263.8394649,28.19489247,33.55224014,22.87690732,2.863172043,13.912436,22.52464158,6.774564772,3965,1655,1655,4211,0
1.96,0.672644649,-16.01666667,-24.52001408,11.38091398,-3.950390425,17.17544803,-1.609991039,264.6247504,28.13494624,33.48145161,22.87165899,2.825,13.90698925,22.50815412,6.766429852,3980,1685,1685,4213,0
1.46,0.675332821,-16.20304659,-24.55667563,11.27786738,-3.903718638,17.15922939,-1.601836918,263.8394649,28.19489247,33.55224014,22.87690732,2.863172043,13.912436,22.52464158,6.774564772,3976,1631,1631,4206,0
1.46,0.675332821,-16.20304659,-24.55667563,11.27786738,-3.903718638,17.15922939,-1.601836918,263.8394649,28.19489247,33.55224014,22.87690732,2.863172043,13.912436,22.52464158,6.774564772,3991,1660,1660,4205,0
1.96,0.672644649,-16.01666667,-24.52001408,11.38091398,-3.950390425,17.17544803,-1.609991039,264.6247504,28.13494624,33.48145161,22.87165899,2.825,13.90698925,22.50815412,6.766429852,4006,1690,1690,4206,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3971,1571,1571,4246,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3941,1547,1547,4249,0
0.47,0.672644649,-15.96335125,-24.64406042,11.60089606,-4.074436764,17.20259857,-1.607213262,261.015297,27.96075269,33.30734767,22.83693676,2.716218638,13.89638377,22.45385305,6.750230415,3911,1524,1524,4253,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3970,1590,1590,4246,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3940,1567,1567,4247,0
0.47,0.672644649,-15.96335125,-24.64406042,11.60089606,-4.074436764,17.20259857,-1.607213262,261.015297,27.96075269,33.30734767,22.83693676,2.716218638,13.89638377,22.45385305,6.750230415,3910,1543,1543,4249,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3971,1609,1609,4245,0
1.75,0.680888377,-16.26505376,-24.86640425,11.54919355,-4.046780594,17.19982079,-1.609991039,260.5849014,27.98270609,33.32643369,22.83960574,2.72983871,13.89925115,22.46200717,6.753008193,3941,1586,1586,4244,0
